symbol,name,country,industry,Market Capitalization,Total Revenue ,Shares Outstanding (mm),shares,currency,jakota_indicies
9081.TSE,Kanagawa Chuo Kotsu Co. Ltd. ,Japan,Passenger Ground Transportation,259,737,12,12272000,JPY,"[consumer-50]"
038500.KQ,SAMPYO Cement Co. Ltd. ,South Korea,Construction Materials,259,616,107,107354000,KRW,"[]"
9338.TSE,Inforich Inc. ,Japan,Specialized Consumer Services,259,33,9,0,JPY,"[]"
3395.TSE,Saint Marc Holdings Co. Ltd. ,Japan,Restaurants,259,412,20,20353100,JPY,"[]"
2497.TW,E-Lead Electronic Co. Ltd. ,Taiwan,Automotive Parts and Equipment,259,116,123,122798000,TWD,"[]"
4739.TW,Coremax Corporation ,Taiwan,Specialty Chemicals,259,219,106,106360000,TWD,"[]"
2102.TW,Federal Corporation ,Taiwan,Tires and Rubber,258,41,460,459574016,TWD,"[]"
5290.TSE,Vertex Corporation ,Japan,Construction Materials,258,267,26,25955000,JPY,"[]"
9856.TSE,Ku Holdings Co.Ltd. ,Japan,Automotive Retail,258,1081,32,32141500,JPY,"[consumer-50]"
2471.TSE,S-Pool Inc. ,Japan,Human Resource and Employment Services,258,187,79,79003600,JPY,"[]"
8217.TSE,Okuwa Co. Ltd. ,Japan,Food Retail,257,1794,44,43874200,JPY,"[consumer-50]"
4218.TSE,Nichiban Co. Ltd. ,Japan,Office Services and Supplies,257,318,21,20611600,JPY,"[]"
6689.TW,eCloudvalley Digital Technology Co. Ltd. ,Taiwan,Internet Services and Infrastructure,257,289,68,68000000,TWD,"[tech-100]"
089970.KQ,Adaptive Plasma Technology Corp. ,South Korea,Semiconductor Materials and Equipment,256,33,21,22072100,KRW,"[tech-100,semiconductors-25]"
230360.KQ,Echomarketing Co.Ltd. ,South Korea,Broadline Retail,256,270,32,16198900,KRW,"[consumer-50]"
340570.KQ,T&L Co. Ltd. ,South Korea,Health Care Supplies,255,81,8,0,KRW,"[]"
054450.KQ,Telechips Inc. ,South Korea,Semiconductors,255,135,15,11312800,KRW,"[]"
084650.KQ,LabGenomics Co. Ltd. ,South Korea,Biotechnology,255,56,74,9076740,KRW,"[]"
8936.TWO,Kuo Toong International Co. Ltd. ,Taiwan,Construction and Engineering,254,112,248,248078000,TWD,"[]"
6062.TSE,Charm Care Corporation ,Japan,Health Care Services,254,262,33,32629400,JPY,"[]"
094360.KQ,Chips&Media Inc. ,South Korea,Communications Equipment,253,20,9,7415630,KRW,"[tech-100]"
6192.TW,Lumax International Corp. Ltd. ,Taiwan,Trading Companies and Distributors,253,212,96,96156000,TWD,"[]"
8344.TSE,The Yamagata Bank Ltd. ,Japan,Regional Banks,252,299,32,31994000,JPY,"[]"
6143.TSE,Sodick Co. Ltd. ,Japan,Industrial Machinery and Supplies and Components,252,516,51,50741100,JPY,"[]"
4109.TSE,Stella Chemifa Corporation ,Japan,Diversified Chemicals,251,228,12,12028100,JPY,"[]"
6809.TSE,TOA Corporation ,Japan,Consumer Electronics,251,319,32,32166000,JPY,"[consumer-50]"
3687.TSE,Fixstars Corporation ,Japan,Application Software,250,48,32,32143000,JPY,"[tech-100]"
5511.TWO,Te Chang Construction Co. Ltd. ,Taiwan,Construction and Engineering,250,303,113,113440000,TWD,"[]"
6462.TSE,Riken Corporation ,Japan,Automotive Parts and Equipment,250,635,10,10042400,JPY,"[]"
8028.TW,Phoenix Silicon International Corporation ,Taiwan,Semiconductors,249,111,153,152628000,TWD,"[]"
4499.TSE,Speee Inc. ,Japan,Internet Services and Infrastructure,248,90,11,10465900,JPY,"[tech-100]"
2497.TSE,UNITED Inc. ,Japan,Application Software,248,108,39,38081600,JPY,"[tech-100]"
3548.TWO,Jarllytec Co.  Ltd. ,Taiwan,Electronic Components,248,213,60,60121000,TWD,"[tech-100]"
3305.TW,Shenmao Technology Inc ,Taiwan,Industrial Machinery and Supplies and Components,248,212,132,131499000,TWD,"[]"
8914.TSE,Arealink Co. Ltd. ,Japan,Real Estate Operating Companies,247,148,13,12677500,JPY,"[]"
6627.TSE,Tera Probe Inc. ,Japan,Semiconductors,245,237,9,9097130,JPY,"[]"
2705.TSE,OOTOYA Holdings Co. Ltd. ,Japan,Restaurants,244,173,7,7241880,JPY,"[]"
6565.TSE,Abhotel Co. Ltd. ,Japan,Hotels Resorts and Cruise Lines,244,64,14,14175700,JPY,"[]"
027410.KO,BGF Co. Ltd. ,South Korea,Industrial Conglomerates,244,330,96,95708800,KRW,"[]"
4576.TW,Hiwin Mikrosystem Corporation ,Taiwan,Electronic Equipment and Instruments,244,84,120,119802000,TWD,"[tech-100]"
036620.KQ,GAMSUNG Corporation Co. Ltd. ,South Korea,Distributors,244,112,90,38850300,KRW,"[]"
060720.KQ,KHVATEC Co.Ltd. ,South Korea,Electronic Components,244,276,23,19629500,KRW,"[tech-100]"
297890.KQ,HB SOLUTION Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,244,115,65,0,KRW,"[tech-100,semiconductors-25]"
1518.TSE,Mitsui Matsushima Holdings Co. Ltd. ,Japan,Trading Companies and Distributors,243,613,13,12724000,JPY,"[]"
4726.TWO,Mycenax Biotech Inc. ,Taiwan,Biotechnology,243,23,206,205824000,TWD,"[]"
1321.TW,Ocean Plastics Co. Ltd. ,Taiwan,Commodity Chemicals,242,170,221,220684992,TWD,"[]"
1793.TSE,Ohmoto Gumi Co. Ltd. ,Japan,Construction and Engineering,241,665,14,14294900,JPY,"[]"
9424.TSE,Japan Communications Inc. ,Japan,Wireless Telecommunication Services,241,45,165,164994000,JPY,"[]"
1708.TW,Sesoda Corporation ,Taiwan,Fertilizers and Agricultural Chemicals,241,230,249,249002000,TWD,"[]"
2029.TW,Sheng Yu Steel Co. Ltd. ,Taiwan,Steel,240,343,321,321180000,TWD,"[]"
